,name,floor,height,year,area
2577,レグノ・グランデ一番町タワー,19,59.95,2008.0,東京都千代田区
2578,樹樹ガーデン,20,59.95,2003.0,大阪府大阪市
2579,ザ・パークハウス所沢,20,59.95,2014.0,埼玉県所沢市
2580,ザ・サッポロタワー山の手,20,59.95,2009.0,北海道札幌市
2581,ザ・ライオンズ上野の森,19,59.95,2008.0,東京都文京区
2582,プラウド橋本,19,59.95,2010.0,神奈川県相模原市
2583,シティタワー東陽町,19,59.95,2008.0,東京都江東区
2584,クレアシティ大阪清水谷,20,59.95,2008.0,大阪府大阪市
2585,ゼファー熱海ビーチタワー,19,59.95,2007.0,静岡県熱海市
2586,グランエスタ(ファイブスター),20,59.95,2006.0,東京都江東区
2587,東京メガシティ,20,59.94,2004.0,東京都北区
2588,ワコーレシティ神戸三宮,20,59.94,2015.0,兵庫県神戸市
2589,パークリュクス白金高輪,19,59.94,2017.0,東京都港区
2590,ソシオタワー中町,20,59.94,2015.0,広島県広島市
2591,リバーフェイス,20,59.94,2009.0,東京都荒川区
2592,アップルタワーズカトレアタワー,19,59.92,2007.0,宮城県仙台市
2593,クレアシティ所沢,19,59.905,2004.0,埼玉県所沢市
2594,シティタワー前橋千代田町,20,59.9,2006.0,群馬県前橋市
2595,ORIENT EAST TOWER NO.76(オリエントビルイーストタワーNo.76),20,59.9,2008.0,広島県広島市
2596,千里中央アインス,20,59.9,2006.0,大阪府豊中市
2597,パークホームズ武蔵小山,19,59.9,2008.0,東京都品川区
2598,東京フロンティアシティ パーク&パークス,20,59.9,2008.0,東京都荒川区
2599,ORIENT WEST TOWER NO.77(オリエントビルウエストタワーNo.77),20,59.9,2008.0,広島県広島市
2600,ザ・鳥栖タワー20,20,59.9,2016.0,佐賀県鳥栖市
2601,シーブレス オーシャンコート,20,59.9,2003.0,千葉県千葉市
2602,東京フロントコート,20,59.9,2005.0,東京都江東区
2603,レジディアタワー乃木坂,19,59.9,2004.0,東京都港区
2604,アルトゥーレ美浜,19,59.9,2010.0,沖縄県中頭郡北谷町
2605,(仮称)ホテルFORZA大阪北浜 新築工事,17,59.9,2019.0,大阪府大阪市
2606,クレヴィア巣鴨,19,59.9,2013.0,東京都豊島区
2607,グローリオ白金高輪,19,59.89,2004.0,東京都港区
2608,マクシスタワーズ アーバンデュオ,20,59.89,2003.0,東京都八王子市
2609,ライオンズタワー五反田,18,59.86,2003.0,東京都品川区
2610,ライオンズ平和大通りファーストコート,19,59.83,2013.0,広島県広島市
2611,ブリリア多摩センター,18,59.83,2007.0,東京都多摩市
2612,センチュリー宇都宮 弐番館,20,59.8,2016.0,栃木県宇都宮市
2613,ルミナス小町トゥールドボヌール,20,59.8,2006.0,広島県広島市
2614,リビオ中島公園アルファタワー,19,59.79,2009.0,北海道札幌市
2615,カワサキ・ミッドマークタワー,20,59.78,2015.0,神奈川県川崎市
2616,ニューライズシティ 東京ベイハイライズ,20,59.777,2006.0,東京都江東区
2617,パークハウスプレシア,20,59.76,2003.0,千葉県船橋市
2618,DCフォート千葉中央,20,59.75,2005.0,千葉県千葉市
2619,ルフォン板橋区役所前,19,59.73,2014.0,東京都板橋区
2620,ザ・パークハウス 青砥,20,59.72,2013.0,東京都葛飾区
2621,ブリリア大島小松川公園,20,59.704,2008.0,東京都江戸川区
2622,プレミアムレジデンス,20,59.7,2008.0,茨城県土浦市
2623,パークシティ仙台五橋,20,59.65,2004.0,宮城県仙台市
2624,ライオンズタワー榴岡,19,59.65,2003.0,宮城県仙台市
2625,ザ・タワー帯広,19,59.62,2020.0,北海道帯広市
2626,メゾン・セントラル,18,59.55,2008.0,静岡県浜松市
2627,ロイヤルパークスERささしま,19,59.525,2015.0,愛知県名古屋市
2628,ザ・ガーデンテラス目黒,19,59.52,2018.0,東京都品川区
2629,グランジオ武蔵野,20,59.5,2003.0,東京都西東京市
2630,阿波座ライズタワーズ マーク20,20,59.48,2013.0,大阪府大阪市
2631,ベイマークスクエア プラザコート,19,59.44,1999.0,千葉県千葉市
2632,明神プロジェクト,17,59.42,2017.0,東京都文京区
2633,ブラウシア,20,59.4,2005.0,千葉県千葉市
2634,ライオンズ銀山町リバーサイドレジデンス,19,59.4,2014.0,広島県広島市
2635,ザ・パークハウス渋谷美竹,18,59.4,2014.0,東京都渋谷区
2636,パークシティ柏の葉キャンパス一番街 B棟,18,59.3,2008.0,千葉県柏市
2637,パークシティ柏の葉キャンパス一番街 D棟,18,59.3,2009.0,千葉県柏市
2638,エクセレントシティ本八幡駅前 サザンライズ,19,59.24,2020.0,千葉県市川市
2639,クラース八丁堀ザ・マーク,19,59.24,2015.0,広島県広島市
2640,リボンシティレジデンス センターフォート,20,59.2,2006.0,埼玉県川口市
2641,ルシーダタワー,18,59.2,2012.0,富山県富山市
2642,スカイティアラ ウエスト,18,59.14,2015.0,東京都板橋区
2643,パークハウス オー・タワー,20,59.14,2006.0,東京都品川区
2644,シーサイドももちセンターステージ 2号棟,20,59.11,1995.0,福岡県福岡市
2645,ライオンズマンション千葉グランドタワー,20,59.05,1999.0,千葉県千葉市
2646,ホテルメトロポリタン 川崎,16,59.0,2020.0,神奈川県川崎市
2647,函館マークスザタワー(キラリス函館),16,59.0,2017.0,北海道函館市
2648,リーデンススクエア相模原,18,58.99,2006.0,神奈川県相模原市
2649,アパートメンツタワー六本木,18,58.92,2007.0,東京都港区
2650,東京ソシオグランデ,19,58.86,2004.0,東京都江東区
2651,東京インターマークス,19,58.85,2005.0,東京都江戸川区
2652,オーベルグランディオ多摩中央公園,19,58.72,2013.0,東京都多摩市
2653,シティハイツ神明,17,58.665,2007.0,東京都港区
2654,クリオタワー大塚台,19,58.37,2004.0,東京都豊島区
2655,ブランズシティ品川勝島,18,58.25,2015.0,東京都品川区
2656,ライオンズタワー竹の塚ガーデン,19,58.2,2003.0,東京都足立区
2657,グレーシアタワー亀有,19,58.14,2013.0,東京都葛飾区
2658,プレミスト麹町,16,58.06,2015.0,東京都千代田区
2659,サンクタス1010タワー,19,58.0,2009.0,東京都足立区
2660,ミッドマークス平和公園,19,58.0,2015.0,広島県広島市
2661,マーメイドシティ草津,17,58.0,2003.0,滋賀県草津市
2662,リビオ五反田プラグマ.Gタワー,17,57.995,2005.0,東京都品川区
2663,アワーズイン阪急,16,57.9,1971.0,東京都品川区
2664,サンクレール荒川ブランガーデン,18,57.83,2005.0,東京都荒川区
2665,パークホームズ中野南台,18,57.57,2002.0,東京都中野区
2666,ミレニアムガーデンコート,17,57.5,2000.0,東京都千代田区
2667,朝日マンション五反田,18,57.43,2013.0,東京都品川区
2668,パークホームズ八王子,18,57.17,2017.0,東京都八王子市
2669,エルフレア城東,19,57.14,2007.0,東京都江東区
2670,パークホームズ広島中町,18,57.0,2016.0,広島県広島市
2671,(仮称)プレシス新宿御苑Ⅱ新築工事,18,57.0,2016.0,東京都新宿区
2672,レーベンリヴァーレ東京ラ・トーレ,18,56.91,2006.0,東京都荒川区
2673,プライムメゾン大通公園,18,56.8,2008.0,北海道札幌市
2674,ザ・タワー新潟,19,56.75,2008.0,新潟県新潟市
2675,アーバンビュー城下,18,56.48,2006.0,岡山県岡山市
2676,プラウド府中マークス,17,56.0,2014.0,東京都府中市
2677,文化放送メディアプラス,13,55.95,2006.0,東京都港区
2678,ヒルトン東京お台場,16,54.9,1996.0,東京都港区
2679,クレストシティレジデンス,18,54.715,2007.0,東京都中央区
2680,苫小牧市庁舎,12,54.7,1983.0,北海道苫小牧市
2681,リライズガーデン西新井スカイレジデンス,18,54.19,2009.0,東京都足立区
2682,コスモひばりが丘 ザ・ガーデンズフォート,18,53.1,2004.0,東京都西東京市
2683,THE ITABASHI テラス,17,52.99,2012.0,東京都板橋区
2684,スターコート豊洲,18,52.58,2007.0,東京都江東区
2685,三田綱町パークマンション 東棟,19,52.0,1971.0,東京都港区
2686,三田綱町パークマンション 西棟,19,52.0,1971.0,東京都港区
2687,ルミナス立川プライムタワー,17,51.05,2003.0,東京都立川市
2688,日本アイ・ビー・エム幕張テクニカルセンター,10,50.745,1991.0,千葉県千葉市
2689,アサヒスーパードライホール,4,45.0,1989.0,東京都墨田区
2690,ソーラーアーク,0,37.1,2001.0,岐阜県安八郡安八町
2691,ヤマガタ・ミッドランド・タワーEAST,17,,2007.0,山形県山形市
2692,パストラール尼崎,21,,1998.0,兵庫県尼崎市
2693,勝どきサンスクェア,16,,1996.0,東京都中央区
2694,マークス・ザ・タワー藤枝,20,,2012.0,静岡県藤枝市
2695,ライオンズプラザ川口,20,,2001.0,埼玉県川口市
2696,ラグザ大阪レジデンス,20,,1999.0,大阪府大阪市
2697,CLUB ORIENT No.72 HARBOR EAST TOWER,20,,2008.0,福岡県福岡市
2698,コスモ押上ステーションフロント,18,,2004.0,東京都墨田区
2699,高見フローラルタウン7番街15号棟,30,,1989.0,大阪府大阪市
2700,浦安マリナイースト21 夢海の街 1号棟,25,,1995.0,千葉県浦安市
2701,レイトンハウス横浜,17,,1989.0,神奈川県横浜市
2702,レジデンスカープ札幌,20,,2005.0,北海道札幌市
2703,コスタ・ミラにしきのはま2番館,26,,1993.0,大阪府貝塚市
2704,ザ・パークハウス 津田沼奏の杜 アークレジデンス,20,,2013.0,千葉県習志野市
2705,ファミールハイツ草津2番館,21,,1997.0,滋賀県草津市
2706,パークフィールドみさと 3街区2号館,21,,,埼玉県三郷市
2707,MJR ザ・千早,19,,2010.0,福岡県福岡市
2708,河田町コンフォガーデン B棟,17,,2003.0,東京都新宿区
2709,ノルデンタワー新大阪アネックスA棟,26,,2004.0,大阪府大阪市
2710,パークシティひばりが丘,19,,1997.0,東京都西東京市
2711,ポレスタータワー出島 水辺の森,20,,2011.0,長崎県長崎市
2712,シティタワー四天王寺夕陽ケ丘,21,,2005.0,大阪府大阪市
2713,イクス川崎 ザ・タワー,24,,2000.0,神奈川県川崎市
2714,ル・サンク大崎ウィズタワー,25,,2013.0,東京都品川区
2715,イル・グラッツォ西神中央,18,,2003.0,兵庫県神戸市
2716,ブランズシティ守谷アーバンウィング,18,,2009.0,茨城県守谷市
2717,修養団SYDビル,16,,1996.0,東京都渋谷区
2718,ローレルスクエア尼崎 ルネ・ガーデンテラス スカイコート,22,,2008.0,兵庫県尼崎市
2719,グランドメゾン星が丘山手 スカイタワー,23,,2007.0,愛知県名古屋市
2720,中之島プラザ,14,,,大阪府大阪市
2721,オーロラモールジュンヌ,17,,,千葉県千葉市
2722,ネクサス薬院,20,,2015.0,福岡県福岡市
2723,東京ビックサイト,8,,1995.0,東京都江東区
2724,肥後橋センタービル,19,,1977.0,大阪府大阪市
2725,JNビル,14,,2007.0,神奈川県横浜市
2726,ザ・パークハウス 津田沼奏の杜 デュアルレジデンス,17,,2013.0,千葉県習志野市
2727,ストークマンション福井,22,,1992.0,福井県福井市
2728,ライオンズタワー平和大通りシティマークス,20,,2007.0,広島県広島市
2729,エルティ932・ガーデンシティ草津,18,,1989.0,滋賀県草津市
2730,パークフィールドみさと テラウエスト 4街区2号館,21,,1991.0,埼玉県三郷市
2731,MJR大手門タワーレジデンス,19,,2010.0,福岡県福岡市
2732,文京グリーンコート ビュータワー本駒込A棟,14,,1998.0,東京都文京区
2733,アーバンヒル上町,24,,1987.0,大阪府大阪市
2734,住友生命大分ビル,15,,1979.0,大分県大分市
2735,若杉センタービル本館,17,,1991.0,大阪府大阪市
2736,ザ・フォレスト レジデンス Park Leaf,16,,2007.0,千葉県流山市
2737,グラン・エステ 川崎ツインタワー 壱番館,21,,2001.0,神奈川県川崎市
2738,パーク・アベニュー神南,16,,1999.0,東京都渋谷区
2739,和歌山市本庁舎,14,,1976.0,和歌山県和歌山市
2740,パークコート上前津プレミアプラス,19,,2016.0,愛知県名古屋市
2741,リズムタワーⅠ,22,,1993.0,埼玉県ふじみ野市
2742,ハウス・バーンフリート平和大通り,20,,2006.0,広島県広島市
2743,グランドメゾン西麻布,19,,2010.0,東京都港区
2744,ジーニス大阪イースト棟,17,,2003.0,大阪府大阪市
2745,ホテルグリーンタワー千葉,21,,1993.0,千葉県千葉市
2746,ダイアパレス立川ハイシティタワー,20,,1999.0,東京都立川市
2747,ウェルリバービュー天神,20,,2006.0,福岡県福岡市
2748,ホテルイースト21東京,21,,1992.0,東京都江東区
2749,グランスイート天王寺舟橋タワー,19,,2008.0,大阪府大阪市
2750,HAT神戸脇の浜2号棟,22,,1999.0,兵庫県神戸市
2751,D’グラフォート長町,18,,2007.0,宮城県仙台市
2752,新港突堤西地区(第1突堤基部)再開発事業,27,,2024.0,兵庫県神戸市
2753,リバー&タワー,19,,1989.0,東京都中央区
2754,シティハウス浦和高砂,18,,2014.0,埼玉県さいたま市
2755,パークグラン縮景園北,20,,2006.0,広島県広島市
2756,OSビル,18,,1993.0,大阪府大阪市
2757,幕張ベイタウン マリンフォート,19,,2003.0,千葉県千葉市
2758,東京リバースフォート,18,,2003.0,東京都江戸川区
2759,ザ・サンズ千早駅前,19,,2015.0,福岡県福岡市
2760,キングマンション天神橋Ⅰ,24,,1997.0,大阪府大阪市
2761,オルトヨコハマ ビューポリス ウエストタワー,23,,2000.0,神奈川県横浜市
2762,アビック21サマータワー,21,,1992.0,千葉県印西市
2763,メイフェアパークス溝の口C棟,20,,2000.0,神奈川県川崎市
2764,グランドアーク半蔵門,17,,1998.0,東京都千代田区
2765,bono相模大野スカイフラッツ,20,,2013.0,神奈川県相模原市
2766,ザ・レジデンス宇都宮,18,,2011.0,栃木県宇都宮市
2767,広島県庁東館,20,,1984.0,広島県広島市
2768,ジャパンタイムズ・ニフコビル,14,,1992.0,東京都港区
2769,Tステージ岡崎ウイングタワー,20,,2009.0,愛知県岡崎市
2770,藤和志木タワー,22,,1995.0,埼玉県朝霞市
2771,大江ビル,16,,1989.0,大阪府大阪市
2772,コスモ千葉グレイスタワー,17,,2001.0,千葉県千葉市
2773,ORIENT BLD No.60 V-TOWER(オリエントビルNo.60V-タワー),21,,2006.0,福岡県福岡市
2774,パシフィックレジデンス南砂町,20,,2007.0,東京都江東区
2775,シティタワー北堀江,22,,2004.0,大阪府大阪市
2776,RICイーストコート11番街,19,,2001.0,兵庫県神戸市
2777,パークタワー勾当台公園,20,,2011.0,宮城県仙台市
2778,ヴィエント西宮,17,,1995.0,兵庫県西宮市
